Shipment Date,HS Code,Estimated HS Code,Product,Shipper Standarised Name,Shipper,Outbound Country,Inbound Country,Net Weight (kg),Shipment Value (USD),Port of Unlading
"Jan 31, 2023",84335990,NA, Hydraflex Cutting Platform,NA,John Deere Brasil Ltda,Brazil,United States,NA,139000,"New York, United States"
"Jan 31, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,33237.75,NA
"Jan 31, 2023",68042102,NA,NA,Production Services Management Incorporated,Production Services Management Inc.,United States,Mexico,NA,27810.46,NA
"Jan 31, 2023",68042102,NA,NA,Production Services Management Incorporated,Production Services Management Inc.,United States,Mexico,NA,3221.35,NA
"Jan 31, 2023",82074004,NA,NA,Production Services Management Incorporated,Production Services Management Inc.,United States,Mexico,NA,2703.19,NA
"Jan 31, 2023",73269099,NA,NA,Industrias John Deere Argentin,Industrias John Deere Argentina S.A,Argentina,Mexico,NA,468.01,NA
"Jan 31, 2023",84314999,NA,NA,Gmp Metal Products,Gmp  Metal Products,NA,Mexico,NA,320.09,NA
"Jan 31, 2023",84330000,NA, Service Parts,John Deere And Company,John Deere,United States,Brazil,NA,551000,"Santos, Brazil"
"Jan 31, 2023",84314999,NA,NA,Gmp Metal Products,Gmp  Metal Products,NA,Mexico,NA,530.02,NA
"Jan 31, 2023",73269099,NA,NA,Industrias John Deere Argentin,Industrias John Deere Argentina S.A,Argentina,Mexico,NA,1403.99,NA
"Jan 31, 2023",84834009,NA,NA,Woorim Machinery Company,"Woorim Machinery Co.,Ltd",South Korea,Mexico,NA,3400,NA
"Jan 31, 2023",84335990,NA, 635F Hydraflex Cutting Platform,NA,John Deere Brasil Ltda,Brazil,United States,NA,2400,"New York, United States"
"Jan 31, 2023",84810000,NA, New Steel Quick Release,NA,Ege Trans Internationale Spedition Gmbh,Germany,Brazil,NA,63800,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,59000,"Santos, Brazil"
"Jan 31, 2023",330000,NA, New Parts&Components For New Agricult Machines,John Deere Iberica S A,John Deere,Spain,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, New Hood Support Assy,NA,Ege Trans Internationale Spedition Gmbh,Germany,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Auto Parts,John Deere Jiamusi Agricultural Machinery Co Ltd,John Deere,China,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",84331100,NA, 104 Units Yz120687 Axle Shaft Fin 1200,Sisamex Automotrices De Mexico Sa,Sisamex Sistemas Automotrices De Mexico Sa,Mexico,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",84335990,NA, Hydraflex Cutting Platform,NA,John Deere Brasil Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 31, 2023",84335990,NA, Hydraflex Cutting Platform,NA,John Deere Brasil Ltda,Brazil,United States,NA,101000,"New York, United States"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,77900,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,163000,"Santos, Brazil"
"Jan 31, 2023",84000000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",84000000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,24800,"Santos, Brazil"
"Jan 31, 2023",84331100,NA, 108 Units Yz120687 Axle Shaft Fin 1200,Sisamex Automotrices De Mexico Sa,Sisamex Sistemas Automotrices De Mexico Sa,Mexico,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,161000,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, New Radiator Assembly,NA,Ege Trans Internationale Spedition Gmbh,Germany,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,258000,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,376000,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,890,"Santos, Brazil"
"Jan 31, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,6150,NA
"Jan 31, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,960,NA
"Jan 31, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,20,NA
"Jan 31, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,12,NA
"Jan 31, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,30,NA
"Jan 31, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,2336.04,NA
"Jan 31, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,1671.6,NA
"Jan 31, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,2623.84,NA
"Jan 31, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,264,NA
"Jan 31, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,250,NA
"Jan 31, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,966.64,NA
"Jan 31, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,12314.74,NA
"Jan 31, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,30874.2,NA
"Jan 31, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,120,NA
"Jan 31, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,18988,NA
"Jan 31, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,11428.8,NA
"Jan 31, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,483.32,NA
"Jan 31, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,160.73,NA
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,59600,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Agricultural Spare Parts,NA,John Deere,Germany,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,160.73,NA
"Jan 31, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,3654.7,NA
"Jan 31, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,160.73,NA
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,93200,"Santos, Brazil"
"Jan 31, 2023",84306999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,3168.08,NA
"Jan 31, 2023",84306999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,2929.67,NA
"Jan 31, 2023",84306999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,2429.13,NA
"Jan 31, 2023",84306999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,3225.24,NA
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, New Differential Lock Valve New Plug,NA,Ege Trans Internationale Spedition Gmbh,Germany,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,139000,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,3500,"Santos, Brazil"
"Jan 31, 2023",330000,NA, New Turbo New Fitting,NA,Ege Trans Internationale Spedition Gmbh,Germany,Brazil,NA,65200,"Santos, Brazil"
"Jan 31, 2023",330000,NA, New Turbo,NA,Ege Trans Internationale Spedition Gmbh,Germany,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,93300,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Auto Parts,John Deere Jiamusi Agricultural Machinery Co Ltd,John Deere,China,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",84335990,NA, Hydraflex Cutting Platform,NA,John Deere Brasil Ltda,Brazil,United States,NA,484000,"New York, United States"
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Service Parts Jd,John Deere And Company,John Deere,United States,Brazil,NA,254000,"Santos, Brazil"
"Jan 31, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,21200,"Santos, Brazil"
"Jan 31, 2023",330000,NA, New Rotator,NA,Ege Trans Internationale Spedition Gmbh,Germany,Brazil,NA,0,"Santos, Brazil"
"Jan 31, 2023",330000,NA, New Rotator,NA,Ege Trans Internationale Spedition Gmbh,Germany,Brazil,NA,35200,"Santos, Brazil"
"Jan 30, 2023",870870,NA,Service Parts John Deere Equipment Case Type Package Description Skd Skid Cte Crate,NA,NA,United States,China,2458,NA,"Tacoma, Washington"
"Jan 30, 2023",870870,NA,Service Parts John Deere Equipment Case Type Package Description Fbd Full Fib Non Ret Carton Mid Midsize,NA,NA,United States,China,4573,NA,"Tacoma, Washington"
"Jan 30, 2023",842952,NA,New John Deere Mini Excavator Japan Arranged Waybill Unit,Hitachi Construction Machinery Co Ltd,Hitachi Construction Machinery,Japan,United States,56960,481282.28,"Tacoma, Washington"
"Jan 30, 2023",842952,NA,Mini Excavator New John Deere Japan Arranged Waybill,Hitachi Construction Machinery Co Ltd,"Hitachi Construction Machinery Co.,",Japan,United States,359639,3038762,"Savannah, Georgia"
"Jan 30, 2023",84663003,NA,NA,NA,NA,NA,Mexico,NA,1170.21,NA
"Jan 30, 2023",73181504,NA,NA,NA,NA,NA,Mexico,NA,43.34,NA
"Jan 30, 2023",85444299,NA,NA,NA,NA,NA,Mexico,NA,1986.62,NA
"Jan 30, 2023",73261999,NA,NA,NA,NA,NA,Mexico,NA,1206.37,NA
"Jan 30, 2023",85444299,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,1795.54,NA
"Jan 30, 2023",73269099,NA,NA,Industrias John Deere Argentin,Industrias John Deere Argentina S.A,Argentina,Mexico,NA,6480.02,NA
"Jan 30, 2023",85371099,NA,NA,NA,NA,NA,Mexico,NA,1020.29,NA
"Jan 30, 2023",34012001,NA,NA,NA,NA,NA,Mexico,NA,5072.86,NA
"Jan 30, 2023",63071001,NA,NA,NA,NA,NA,Mexico,NA,719.44,NA
"Jan 30, 2023",84136099,NA,NA,NA,NA,NA,Mexico,NA,816.62,NA
"Jan 30, 2023",84821099,NA,NA,NA,NA,NA,Mexico,NA,734.94,NA
"Jan 30, 2023",84822099,NA,NA,NA,NA,NA,Mexico,NA,750.13,NA
"Jan 30, 2023",73181599,NA,NA,NA,NA,NA,Mexico,NA,1250.88,NA
"Jan 30, 2023",85389001,NA,NA,Mouser Electronics Inc,"Mouser Electronics,Inc",United States,Mexico,NA,891.5,NA
"Jan 30, 2023",40169304,NA,NA,NA,NA,NA,Mexico,NA,1377.38,NA
"Jan 30, 2023",84822099,NA,NA,NA,NA,NA,Mexico,NA,21003.77,NA
"Jan 30, 2023",84829999,NA,NA,NA,NA,NA,Mexico,NA,1413.6,NA
"Jan 30, 2023",84821099,NA,NA,NA,NA,NA,Mexico,NA,1706.85,NA
"Jan 30, 2023",84822099,NA,NA,NA,NA,NA,Mexico,NA,3170.05,NA
"Jan 30, 2023",40169304,NA,NA,Changchun Elringklinger Limited,Changchun Elringklinger Ltd.,China,Mexico,NA,4.29,NA
"Jan 30, 2023",73269099,NA,NA,NA,NA,NA,Mexico,NA,948.86,NA
"Jan 30, 2023",73269099,NA,NA,NA,NA,NA,Mexico,NA,2896.28,NA
"Jan 30, 2023",73269099,NA,NA,NA,NA,NA,Mexico,NA,30126.5,NA
"Jan 30, 2023",39199099,NA,NA,Identco International Company Llc,"Identco International Company, Llc",NA,Mexico,NA,2174.83,NA
"Jan 30, 2023",85114004,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,4308.23,NA
"Jan 30, 2023",68042102,NA,NA,Production Services Management Incorporated,Production Services Management Inc.,United States,Mexico,NA,9110.57,NA
"Jan 30, 2023",84099904,NA,NA,World Class Industries Incorporated,"World Class Industries, Inc",United States,Mexico,NA,39247.48,NA
"Jan 30, 2023",84136099,NA,NA,NA,NA,NA,Mexico,NA,9853.69,NA
"Jan 30, 2023",73181599,NA,NA,NA,NA,NA,Mexico,NA,1878.07,NA
"Jan 30, 2023",85369099,NA,NA,Lgs Technologies,Lgs Technologies,NA,Mexico,NA,40285.77,NA
"Jan 30, 2023",90259001,NA,NA,NA,NA,NA,Mexico,NA,5876.74,NA
"Jan 30, 2023",73269099,NA,NA,NA,NA,NA,Mexico,NA,438.18,NA
"Jan 30, 2023",85389001,NA,NA,Mouser Electronics Inc,"Mouser Electronics,Inc",United States,Mexico,NA,306.59,NA
"Jan 30, 2023",85389001,NA,NA,Mouser Electronics Inc,"Mouser Electronics,Inc",United States,Mexico,NA,209.4,NA
"Jan 30, 2023",68042102,NA,NA,Production Services Management Incorporated,Production Services Management Inc.,United States,Mexico,NA,8733.72,NA
"Jan 30, 2023",40169304,NA,NA,NA,NA,NA,Mexico,NA,717.15,NA
"Jan 30, 2023",87089103,NA,NA,NA,NA,NA,Mexico,NA,113.06,NA
"Jan 30, 2023",84195099,NA,NA,NA,NA,NA,Mexico,NA,9363.67,NA
"Jan 30, 2023",84136099,NA,NA,NA,NA,NA,Mexico,NA,2671.8,NA
"Jan 30, 2023",84136099,NA,NA,NA,NA,NA,Mexico,NA,110715.03,NA
"Jan 30, 2023",85371099,NA,NA,NA,NA,NA,Mexico,NA,717.9,NA
"Jan 30, 2023",87085002,NA,NA,NA,NA,NA,Mexico,NA,465.85,NA
"Jan 30, 2023",87089203,NA,NA,NA,NA,NA,Mexico,NA,3102.5,NA
"Jan 30, 2023",84834009,NA,NA,Bharat Gears Limited,Bharat Gears Limited,India,Mexico,NA,64263.44,NA
"Jan 30, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,2162.4,NA
"Jan 30, 2023",84099903,NA,NA,Basso S A,Basso S.A,United States,Mexico,NA,7403.29,NA
"Jan 30, 2023",40169304,NA,NA,Changchun Elringklinger Limited,Changchun Elringklinger Ltd.,China,Mexico,NA,9855.66,NA
"Jan 30, 2023",84314999,NA,NA,Gmp Metal Products,Gmp  Metal Products,NA,Mexico,NA,7127.42,NA
"Jan 30, 2023",40093106,NA,NA,World Class Industries Incorporated,"World Class Industries, Inc",United States,Mexico,NA,2036.27,NA
"Jan 30, 2023",84314999,NA,NA,Gmp Metal Products,Gmp  Metal Products,NA,Mexico,NA,10611.26,NA
"Jan 30, 2023",84314999,NA,NA,Gmp Metal Products,Gmp  Metal Products,NA,Mexico,NA,22260.97,NA
"Jan 30, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,13563.36,NA
"Jan 30, 2023",73261999,NA,NA,John Deere S A S Unite De Orleans Saran,John Deere S.A.S (Unite De Orleans Saran),NA,Mexico,NA,164.05,NA
"Jan 30, 2023",39191001,NA,NA,John Deere S A S Unite De Orleans Saran,John Deere S.A.S (Unite De Orleans Saran),NA,Mexico,NA,23.79,NA
"Jan 30, 2023",73079202,NA,NA,John Deere S A S Unite De Orleans Saran,John Deere S.A.S (Unite De Orleans Saran),NA,Mexico,NA,787.68,NA
"Jan 30, 2023",73182291,NA,NA,John Deere S A S Unite De Orleans Saran,John Deere S.A.S (Unite De Orleans Saran),NA,Mexico,NA,357.36,NA
"Jan 30, 2023",90329002,NA,NA,Jlg Industries Inc,Jlg Industries Inc,United States,Mexico,NA,354.89,NA
"Jan 30, 2023",84879099,NA,NA,Ducommun Labarge Technologies Incorporated,Ducommun Labarge Technologies Inc.,United States,Mexico,NA,986.3,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43650.48,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43650.48,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43650.48,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43650.48,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43650.48,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43650.48,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43613.02,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43650.48,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43650.48,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43613.02,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43613.02,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43807.81,NA
"Jan 30, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,6457.28,NA
"Jan 30, 2023",84099903,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,7331.24,NA
"Jan 30, 2023",84099903,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,11204.36,NA
"Jan 30, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,19583.58,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43613.02,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43650.48,NA
"Jan 30, 2023",84099910,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,39142.4,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43650.48,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43613.02,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43650.48,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43807.81,NA
"Jan 30, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,43650.48,NA
"Jan 30, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,12,NA
"Jan 30, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,1691.62,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.02,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.02,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.02,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,40.04,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.02,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.02,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.01,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.02,NA
"Jan 30, 2023",84831008,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,429.09,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,6.14,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.01,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.02,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.02,NA
"Jan 30, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,658.45,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.02,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.01,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.01,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.02,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.01,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.01,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.01,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.02,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,6.14,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.01,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.02,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.01,NA
"Jan 30, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.02,NA
"Jan 30, 2023",84831008,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,320.61,NA
"Jan 30, 2023",84306999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,7066.05,NA
"Jan 30, 2023",84306999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,6646.15,NA
"Jan 30, 2023",39231090,NA, Rck34 Returnable,NA,John Deere Brasil Ltda,Brazil,Spain,NA,0,"Algeciras, Spain"
"Jan 30, 2023",84335990,NA, Hydraflex Cutting Platform Comar,NA,John Deere Brasil Ltda,Brazil,South Africa,NA,9400,"Algeciras, Spain"
"Jan 30, 2023",84335990,NA, Hydraflex Cutting Platform,NA,John Deere Brasil Ltda,Brazil,South Africa,NA,0,"Algeciras, Spain"
"Jan 30, 2023",39231090,NA, Rck34 Returnable,NA,John Deere Brasil Ltda,Brazil,Spain,NA,81600,"Algeciras, Spain"
"Jan 29, 2023",847910,NA,Unit Tractor Oos Cab,NA,NA,NA,South Africa,11061.45,NA,"New Orleans, Louisiana"
